13187,432,926
27037,9364,16887
13117,4788,11286
39109,1614,3093
17165,112,218
01085,138,290
21221,69,160
27111,646,1204
46057,65,140
24001,359,665
36057,673,1231
51103,54,103
55071,682,1266
48487,73,144
13207,388,842
48223,410,848
39159,937,1896
20035,277,563
56013,127,242
47019,702,1393
28163,173,385
28119,38,90
18073,456,953
51678,72,124
01069,1342,2796
55043,555,1029
38077,141,244
17171,47,96
18117,162,346
17043,20771,39990
13225,546,1161
46077,29,70
17143,2374,4291
46065,148,268
28017,214,496
48399,95,198
51023,602,1215
36045,1460,3538
08041,14680,31923
26003,45,102
28031,261,600
47063,838,1883
17001,327,592
12011,45138,79785
45055,760,1559
45013,2940,5972
41013,321,641
12113,3106,6314
37011,85,175
27151,43,83
38105,672,1242
37077,902,2007
12101,12469,24031
05029,218,483
06101,1480,3237
46115,29,46
20099,121,278
01095,1072,2441
16039,219,495
48071,1062,2509
22095,727,1582
34007,8271,14609
24003,12972,24027
38057,31,74
13017,121,288
39009,445,838
17097,11409,22989
01011,65,149
18099,536,1111
37133,4446,9813
37083,422,888
29077,4762,8806
01133,266,620
19121,212,453
48299,339,644
08071,34,73
20059,310,652
30049,772,1372
13009,381,811
30083,71,140
23023,771,1268
21081,509,1087
28083,151,331
26033,76,127
37073,36,77
37167,495,1073
36111,2396,3982
36013,632,1138
48479,1194,2866
19101,75,167
29099,3829,7124
34021,5476,9892
54059,123,307
19191,108,182
35027,158,287
49027,72,158
17189,171,345
39135,543,1074
39125,186,397
48167,7192,14293
26137,204,379
21031,122,289
28093,608,1326
36047,49972,76768
32005,1161,2104
12029,140,314
46067,22,43
37159,1716,3581
39049,23112,39374
39103,3140,5586
13127,753,1512
31013,27,50
28129,200,533
28037,24,62
17109,175,282
16005,686,1423
37119,26504,48496
17059,35,77
31043,266,546
36065,1592,2795
48131,139,313
45007,2341,5061
13267,223,497
40061,62,151
24015,1509,2920
47159,195,421
30053,92,174
12077,77,152
17101,73,148
48051,254,510
01003,2574,5166
20173,4838,9368
17187,159,305
26113,133,276
26023,423,827
